mem_no,ord_no,ord_dt
37,2164,2023-07-05
37,2165,2023-08-25
37,2166,2023-08-25
37,2167,2023-07-09
37,2168,2023-07-22
37,2169,2023-08-23
37,2170,2023-07-29
37,2171,2023-07-15
38,2172,2023-08-15
38,2173,2023-07-26
38,2174,2023-08-21
38,2175,2023-08-31
38,2176,2023-08-24
38,2177,2023-08-22
38,2178,2023-08-10
38,2179,2023-07-28
38,2180,2023-08-07
38,2181,2023-08-23
39,2182,2023-07-31
39,2183,2023-08-16
39,2184,2023-07-18
39,2185,2023-07-28
39,2186,2023-07-14
39,2187,2023-07-14
39,2188,2023-07-14
39,2189,2023-07-11
39,2190,2023-08-23
39,2191,2023-08-23
39,2192,2023-08-18
39,2193,2023-08-02
39,2194,2023-08-29
40,2195,2023-08-15
40,2196,2023-08-15
40,2197,2023-08-06
40,2198,2023-08-06
40,2199,2023-08-26
40,2200,2023-07-23
40,2201,2023-08-11
40,2202,2023-08-10
40,2203,2023-08-02
40,2204,2023-07-15
41,2205,2023-07-26
41,2206,2023-07-26
41,2207,2023-07-24
41,2208,2023-08-20
41,2209,2023-08-20
41,2210,2023-08-10
41,2211,2023-08-10
41,2212,2023-07-13
41,2213,2023-07-13
41,2214,2023-07-13
41,2215,2023-07-13
41,2216,2023-07-20
41,2217,2023-08-03
42,2218,2023-07-16
42,2219,2023-08-20
42,2220,2023-08-01
42,2221,2023-08-28
42,2222,2023-07-31
42,2223,2023-08-27
42,2224,2023-08-24
42,2225,2023-08-24
42,2226,2023-07-25
42,2227,2023-08-13
42,2228,2023-08-03
42,2229,2023-07-17
42,2230,2023-08-29
43,2231,2023-07-31
43,2232,2023-07-31
43,2233,2023-08-10
43,2234,2023-08-10
43,2235,2023-07-28
43,2236,2023-07-28
43,2237,2023-08-17
43,2238,2023-08-17
43,2239,2023-08-17
43,2240,2023-07-20
44,2241,2023-08-27
44,2242,2023-07-18
44,2243,2023-07-12
44,2244,2023-07-12
44,2245,2023-07-08
44,2246,2023-07-08
44,2247,2023-07-11
44,2248,2023-07-11
44,2249,2023-07-11
44,2250,2023-07-04
44,2251,2023-07-04
44,2252,2023-07-04
45,2253,2023-08-21
45,2254,2023-07-16
45,2255,2023-07-24
45,2256,2023-08-20
45,2257,2023-08-20
45,2258,2023-07-27
45,2259,2023-08-30
45,2260,2023-07-21
45,2261,2023-07-18
45,2262,2023-07-22
45,2263,2023-08-07
45,2264,2023-08-02
45,2265,2023-07-17
46,2266,2023-07-26
46,2267,2023-07-26
46,2268,2023-07-26
46,2269,2023-07-16
46,2270,2023-07-30
46,2271,2023-07-24
46,2272,2023-07-18
46,2273,2023-07-14
46,2274,2023-07-22
46,2275,2023-07-13
46,2276,2023-07-20
46,2277,2023-07-29
46,2278,2023-07-17
47,2279,2023-07-07
47,2280,2023-08-28
47,2281,2023-08-22
47,2282,2023-07-28
47,2283,2023-07-28
47,2284,2023-08-25
47,2285,2023-08-10
47,2286,2023-07-14
47,2287,2023-07-14
47,2288,2023-07-08
47,2289,2023-08-08
47,2290,2023-08-13
47,2291,2023-08-23
48,2292,2023-08-11
48,2293,2023-08-12
48,2294,2023-08-16
48,2295,2023-07-18
48,2296,2023-07-12
48,2297,2023-08-10
48,2298,2023-08-10
48,2299,2023-08-10
48,2300,2023-07-22
48,2301,2023-08-07
48,2302,2023-08-08
48,2303,2023-07-29
48,2304,2023-07-15
49,2305,2023-08-01
49,2306,2023-07-31
49,2307,2023-07-05
49,2308,2023-07-05
49,2309,2023-07-14
49,2310,2023-07-22
49,2311,2023-08-07
49,2312,2023-07-11
49,2313,2023-07-03
49,2314,2023-08-03
49,2315,2023-07-29
49,2316,2023-08-04
49,2317,2023-07-17
50,2318,2023-08-01
50,2319,2023-08-11
50,2320,2023-07-19
50,2321,2023-08-16
50,2322,2023-07-21
50,2323,2023-07-18
50,2324,2023-07-18
50,2325,2023-07-12
50,2326,2023-07-14
50,2327,2023-08-23
50,2328,2023-08-23
50,2329,2023-08-29
50,2330,2023-08-29
51,2331,2023-07-31
51,2332,2023-08-31
51,2333,2023-08-09
51,2334,2023-08-09
51,2335,2023-08-09
51,2336,2023-08-09
51,2337,2023-08-17
51,2338,2023-08-17
51,2339,2023-08-17
51,2340,2023-08-23
51,2341,2023-08-29
51,2342,2023-08-29
51,2343,2023-08-29
52,2344,2023-08-15
52,2345,2023-08-15
52,2346,2023-07-26
52,2347,2023-07-16
52,2348,2023-07-24
52,2349,2023-07-30
52,2350,2023-08-01
52,2351,2023-08-28
52,2352,2023-08-19
52,2353,2023-08-31
52,2354,2023-08-11
52,2355,2023-08-27
52,2356,2023-08-12
52,2357,2023-07-18
52,2358,2023-08-22
52,2359,2023-07-12
52,2360,2023-07-28
52,2361,2023-08-09
52,2362,2023-08-25
52,2363,2023-07-22
52,2364,2023-08-08
52,2365,2023-07-13
52,2366,2023-07-13
52,2367,2023-07-20
52,2368,2023-08-03
52,2369,2023-08-18
52,2370,2023-07-15
52,2371,2023-07-17
52,2372,2023-08-29
53,2373,2023-07-27
53,2374,2023-07-19
53,2375,2023-07-21
53,2376,2023-07-21
53,2377,2023-07-21
53,2378,2023-07-21
53,2379,2023-07-21
53,2380,2023-07-21
53,2381,2023-07-21
53,2382,2023-07-21
53,2383,2023-07-21
53,2384,2023-07-21
53,2385,2023-07-21
53,2386,2023-07-21
53,2387,2023-07-21
53,2388,2023-07-21
53,2389,2023-07-21
53,2390,2023-07-18
53,2391,2023-07-18
53,2392,2023-07-18
53,2393,2023-08-02
53,2394,2023-08-04
53,2395,2023-08-04
53,2396,2023-08-04
53,2397,2023-08-04
53,2398,2023-08-04
53,2399,2023-08-04
53,2400,2023-08-04
53,2401,2023-08-04
53,2402,2023-08-04
53,2403,2023-08-04
54,2404,2023-08-06
54,2405,2023-08-06
54,2406,2023-08-06
54,2407,2023-08-06
54,2408,2023-08-06
54,2409,2023-08-06
54,2410,2023-08-06
54,2411,2023-08-06
54,2412,2023-08-06
54,2413,2023-08-06
54,2414,2023-08-06
54,2415,2023-08-06
54,2416,2023-08-06
54,2417,2023-08-06
54,2418,2023-08-06
54,2419,2023-08-06
54,2420,2023-08-06
54,2421,2023-08-06
54,2422,2023-08-06
54,2423,2023-08-06
54,2424,2023-08-06
54,2425,2023-08-06
54,2426,2023-08-06
54,2427,2023-08-06
54,2428,2023-08-06
54,2429,2023-08-06
54,2430,2023-08-06
54,2431,2023-08-06
54,2432,2023-08-06
54,2433,2023-08-06
54,2434,2023-08-06
54,2435,2023-08-06
54,2436,2023-08-06
54,2437,2023-08-06
54,2438,2023-08-06
54,2439,2023-08-06
54,2440,2023-08-06
54,2441,2023-08-06
54,2442,2023-08-06
54,2443,2023-08-06
54,2444,2023-07-16
54,2445,2023-07-10
54,2446,2023-07-10
54,2447,2023-08-17
54,2448,2023-07-06
55,2449,2023-08-06
55,2450,2023-07-30
55,2451,2023-08-20
55,2452,2023-08-01
55,2453,2023-08-19
55,2454,2023-08-19
55,2455,2023-08-27
55,2456,2023-08-27
55,2457,2023-07-19
55,2458,2023-08-30
55,2459,2023-08-14
55,2460,2023-08-22
55,2461,2023-08-09
55,2462,2023-08-25
55,2463,2023-08-25
55,2464,2023-07-25
55,2465,2023-07-22
55,2466,2023-08-07
55,2467,2023-08-23
55,2468,2023-07-29
55,2469,2023-07-29
55,2470,2023-07-15
55,2471,2023-07-15
55,2472,2023-08-04
55,2473,2023-08-29
56,2474,2023-08-21
56,2475,2023-08-21
56,2476,2023-08-20
56,2477,2023-08-01
56,2478,2023-08-28
56,2479,2023-07-31
56,2480,2023-08-26
56,2481,2023-08-26
56,2482,2023-08-11
56,2483,2023-07-19
56,2484,2023-08-12
56,2485,2023-08-22
56,2486,2023-07-28
56,2487,2023-07-28
56,2488,2023-07-09
56,2489,2023-07-09
56,2490,2023-08-25
56,2491,2023-07-05
56,2492,2023-07-05
56,2493,2023-08-07
56,2494,2023-08-17
56,2495,2023-07-13
56,2496,2023-08-23
56,2497,2023-07-17
56,2498,2023-08-29
57,2499,2023-08-01
57,2500,2023-08-01
57,2501,2023-07-19
57,2502,2023-08-14
57,2503,2023-07-21
57,2504,2023-07-21
57,2505,2023-08-07
57,2506,2023-08-03
57,2507,2023-08-02
57,2508,2023-07-15
58,2509,2023-07-16
58,2510,2023-08-26
58,2511,2023-08-26
58,2512,2023-08-11
58,2513,2023-08-12
58,2514,2023-08-14
58,2515,2023-08-14
58,2516,2023-08-14
58,2517,2023-07-18
58,2518,2023-07-18
58,2519,2023-07-14
58,2520,2023-07-14
58,2521,2023-08-08
58,2522,2023-08-23
58,2523,2023-07-20
58,2524,2023-08-03
58,2525,2023-08-18
58,2526,2023-08-18
58,2527,2023-08-18
58,2528,2023-08-18
58,2529,2023-08-18
58,2530,2023-08-18
58,2531,2023-07-17
58,2532,2023-07-17
58,2533,2023-07-17
59,2534,2023-07-30
59,2535,2023-07-23
59,2536,2023-08-14
59,2537,2023-08-14
59,2538,2023-08-09
59,2539,2023-08-09
59,2540,2023-08-09
59,2541,2023-08-09
59,2542,2023-08-09
59,2543,2023-07-09
59,2544,2023-07-09
59,2545,2023-07-13
59,2546,2023-07-17
59,2547,2023-07-17
60,2548,2023-07-30
60,2549,2023-07-30
60,2550,2023-08-22
60,2551,2023-07-08
60,2552,2023-07-08
60,2553,2023-07-25
60,2554,2023-07-25
60,2555,2023-08-04
60,2556,2023-08-04
60,2557,2023-07-17
60,2558,2023-07-17
61,2559,2023-07-07
61,2560,2023-08-28
61,2561,2023-07-19
61,2562,2023-07-19
61,2563,2023-08-16
61,2564,2023-08-24
61,2565,2023-08-10
61,2566,2023-08-25
61,2567,2023-08-17
61,2568,2023-07-03
62,2569,2023-08-06
62,2570,2023-08-21
62,2571,2023-07-16
62,2572,2023-07-31
62,2573,2023-07-18
62,2574,2023-07-12
62,2575,2023-07-25
62,2576,2023-07-25
62,2577,2023-07-25
62,2578,2023-07-10
62,2579,2023-08-08
62,2580,2023-08-08
62,2581,2023-07-29
63,2582,2023-08-06
63,2583,2023-07-26
63,2584,2023-08-21
63,2585,2023-07-24
63,2586,2023-07-30
63,2587,2023-08-01
63,2588,2023-07-31
63,2589,2023-07-23
63,2590,2023-07-23
63,2591,2023-08-05
63,2592,2023-08-11
63,2593,2023-08-11
63,2594,2023-08-11
63,2595,2023-08-27
63,2596,2023-08-14
63,2597,2023-08-09
63,2598,2023-07-28
63,2599,2023-07-22
63,2600,2023-07-25
63,2601,2023-08-13
63,2602,2023-08-13
63,2603,2023-08-13
63,2604,2023-08-02
63,2605,2023-07-29
64,2606,2023-07-24
64,2607,2023-08-20
64,2608,2023-08-01
64,2609,2023-08-26
64,2610,2023-08-05
64,2611,2023-08-12
64,2612,2023-07-28
64,2613,2023-07-08
64,2614,2023-08-08
64,2615,2023-07-20
64,2616,2023-08-04
64,2617,2023-08-29
64,2618,2023-08-29
65,2619,2023-07-24
65,2620,2023-07-30
65,2621,2023-08-20
65,2622,2023-07-27
65,2623,2023-08-30
65,2624,2023-07-28
65,2625,2023-07-14
65,2626,2023-07-11
65,2627,2023-07-20
65,2628,2023-07-04
66,2629,2023-08-11
66,2630,2023-08-11
66,2631,2023-08-16
66,2632,2023-08-24
66,2633,2023-07-28
66,2634,2023-07-28
66,2635,2023-07-28
66,2636,2023-08-03
66,2637,2023-08-04
66,2638,2023-08-04
66,2639,2023-08-04
66,2640,2023-08-04
67,2641,2023-08-06
67,2642,2023-07-24
67,2643,2023-08-01
67,2644,2023-07-27
67,2645,2023-07-18
67,2646,2023-07-18
67,2647,2023-07-14
67,2648,2023-07-11
67,2649,2023-07-04
67,2650,2023-07-15
68,2651,2023-08-01
68,2652,2023-08-01
68,2653,2023-08-01
68,2654,2023-08-01
68,2655,2023-08-01
68,2656,2023-08-01
68,2657,2023-08-01
68,2658,2023-08-01
68,2659,2023-08-01
68,2660,2023-08-01
68,2661,2023-08-01
68,2662,2023-08-01
68,2663,2023-08-01
68,2664,2023-08-01
68,2665,2023-08-01
68,2666,2023-08-01
68,2667,2023-08-01
68,2668,2023-08-01
68,2669,2023-08-01
68,2670,2023-08-01
68,2671,2023-08-01
68,2672,2023-08-01
68,2673,2023-08-01
68,2674,2023-08-01
68,2675,2023-08-01
68,2676,2023-08-01
68,2677,2023-08-01
68,2678,2023-08-01
68,2679,2023-08-01
68,2680,2023-07-27
68,2681,2023-08-05
68,2682,2023-07-19
68,2683,2023-08-08
68,2684,2023-08-08
68,2685,2023-08-08
68,2686,2023-08-08
68,2687,2023-08-08
68,2688,2023-08-08
68,2689,2023-08-08
68,2690,2023-08-03
68,2691,2023-08-03
68,2692,2023-08-03
68,2693,2023-08-03
68,2694,2023-08-02
68,2695,2023-07-15
69,2696,2023-07-26
69,2697,2023-07-24
69,2698,2023-08-01
69,2699,2023-08-19
69,2700,2023-07-31
69,2701,2023-08-26
69,2702,2023-07-23
69,2703,2023-08-11
69,2704,2023-08-05
69,2705,2023-08-05
69,2706,2023-07-19
69,2707,2023-08-30
69,2708,2023-08-27
69,2709,2023-08-12
69,2710,2023-08-14
69,2711,2023-07-21
69,2712,2023-08-24
69,2713,2023-08-24
69,2714,2023-07-12
69,2715,2023-08-10
69,2716,2023-08-25
69,2717,2023-07-14
69,2718,2023-07-22
69,2719,2023-07-11
69,2720,2023-08-08
69,2721,2023-08-23
69,2722,2023-08-03
69,2723,2023-08-02
69,2724,2023-07-17
70,2725,2023-08-21
70,2726,2023-07-07
70,2727,2023-07-07
70,2728,2023-07-07
70,2729,2023-07-07
70,2730,2023-07-07
70,2731,2023-07-07
70,2732,2023-07-07
70,2733,2023-07-07
70,2734,2023-07-07
70,2735,2023-07-07
70,2736,2023-08-01
70,2737,2023-08-01
70,2738,2023-08-01
70,2739,2023-07-27
70,2740,2023-08-19
70,2741,2023-08-26
70,2742,2023-08-11
70,2743,2023-08-11
70,2744,2023-07-21
70,2745,2023-07-21
70,2746,2023-07-21
70,2747,2023-08-14
70,2748,2023-08-24
70,2749,2023-08-25
70,2750,2023-07-25
70,2751,2023-07-25
70,2752,2023-07-22
70,2753,2023-07-22
70,2754,2023-08-07
70,2755,2023-07-08
70,2756,2023-07-08
70,2757,2023-07-08
70,2758,2023-07-11
70,2759,2023-07-13
70,2760,2023-07-13
70,2761,2023-07-13
70,2762,2023-07-13
70,2763,2023-07-06
70,2764,2023-07-06
70,2765,2023-07-06
70,2766,2023-07-20
70,2767,2023-07-20
70,2768,2023-08-03
70,2769,2023-08-02
70,2770,2023-07-29
70,2771,2023-08-04
70,2772,2023-08-04
70,2773,2023-07-15
71,2774,2023-08-01
71,2775,2023-08-27
71,2776,2023-08-27
71,2777,2023-08-27
71,2778,2023-08-27
71,2779,2023-08-27
71,2780,2023-08-27
71,2781,2023-08-27
71,2782,2023-08-27
71,2783,2023-08-27
71,2784,2023-08-27
71,2785,2023-08-27
71,2786,2023-08-27
71,2787,2023-08-27
71,2788,2023-08-27
71,2789,2023-08-27
71,2790,2023-08-27
71,2791,2023-08-27
71,2792,2023-08-27
71,2793,2023-08-27
71,2794,2023-08-27
71,2795,2023-08-27
71,2796,2023-08-27
71,2797,2023-08-27
71,2798,2023-08-27
71,2799,2023-08-27
71,2800,2023-08-27
71,2801,2023-08-27
71,2802,2023-08-27
71,2803,2023-08-27
71,2804,2023-08-27
71,2805,2023-08-27
71,2806,2023-08-27
71,2807,2023-08-27
71,2808,2023-08-27
71,2809,2023-08-27
71,2810,2023-08-27
71,2811,2023-08-27
71,2812,2023-08-27
71,2813,2023-08-27
71,2814,2023-08-27
71,2815,2023-08-27
71,2816,2023-08-27
71,2817,2023-08-27
71,2818,2023-08-27
71,2819,2023-08-27
71,2820,2023-08-27
71,2821,2023-08-12
71,2822,2023-08-14
71,2823,2023-08-14
71,2824,2023-07-28
71,2825,2023-08-23
71,2826,2023-07-29
71,2827,2023-07-29
71,2828,2023-07-29
72,2829,2023-08-15
72,2830,2023-08-15
72,2831,2023-08-15
72,2832,2023-08-06
72,2833,2023-08-06
72,2834,2023-08-06
72,2835,2023-08-06
72,2836,2023-08-06
72,2837,2023-08-21
72,2838,2023-08-28
72,2839,2023-08-01
72,2840,2023-08-01
72,2841,2023-07-31
72,2842,2023-08-19
72,2843,2023-08-11
72,2844,2023-08-05
72,2845,2023-08-30
72,2846,2023-08-27
72,2847,2023-08-16
72,2848,2023-08-16
72,2849,2023-08-14
72,2850,2023-08-24
72,2851,2023-08-24
72,2852,2023-08-22
72,2853,2023-08-22
72,2854,2023-07-28
72,2855,2023-07-28
72,2856,2023-08-10
72,2857,2023-08-10
72,2858,2023-08-10
72,2859,2023-08-10
72,2860,2023-08-10
72,2861,2023-08-09
72,2862,2023-08-09
72,2863,2023-08-25
72,2864,2023-08-25
72,2865,2023-08-07
72,2866,2023-08-07
72,2867,2023-08-17
72,2868,2023-08-17
72,2869,2023-08-08
72,2870,2023-08-13
72,2871,2023-08-13
72,2872,2023-08-13
72,2873,2023-08-23
72,2874,2023-08-03
72,2875,2023-08-02
72,2876,2023-08-02
73,2877,2023-07-24
73,2878,2023-08-28
73,2879,2023-08-28
73,2880,2023-08-28
73,2881,2023-08-28
73,2882,2023-08-28
73,2883,2023-08-28
73,2884,2023-08-28
73,2885,2023-08-28
73,2886,2023-08-28
73,2887,2023-08-28
73,2888,2023-08-28
73,2889,2023-08-28
73,2890,2023-08-28
73,2891,2023-08-28
73,2892,2023-08-28
73,2893,2023-08-28
73,2894,2023-08-28
73,2895,2023-08-28
73,2896,2023-08-28
73,2897,2023-08-28
73,2898,2023-08-28
73,2899,2023-08-28
73,2900,2023-08-28
73,2901,2023-08-28
73,2902,2023-08-28
73,2903,2023-08-28
73,2904,2023-08-28
73,2905,2023-08-28
73,2906,2023-08-28
73,2907,2023-08-28
73,2908,2023-08-28
73,2909,2023-08-28
73,2910,2023-08-28
73,2911,2023-08-28
73,2912,2023-08-12
73,2913,2023-08-12
73,2914,2023-08-07
73,2915,2023-08-07
73,2916,2023-08-07
73,2917,2023-08-17
73,2918,2023-08-17
73,2919,2023-08-17
73,2920,2023-08-17
73,2921,2023-08-03
74,2922,2023-08-15
74,2923,2023-07-26
74,2924,2023-08-20
74,2925,2023-08-01
74,2926,2023-07-27
74,2927,2023-07-27
74,2928,2023-07-27
74,2929,2023-07-31
74,2930,2023-08-26
74,2931,2023-07-23
74,2932,2023-08-05
74,2933,2023-07-19
74,2934,2023-07-19
74,2935,2023-07-19
74,2936,2023-08-27
74,2937,2023-08-16
74,2938,2023-08-16
74,2939,2023-07-21
74,2940,2023-08-24
74,2941,2023-07-28
74,2942,2023-07-28
74,2943,2023-08-10
74,2944,2023-07-22
74,2945,2023-07-22
74,2946,2023-08-07
74,2947,2023-08-08
74,2948,2023-08-13
74,2949,2023-08-18
74,2950,2023-07-29
74,2951,2023-08-04
74,2952,2023-08-29
75,2953,2023-07-26
75,2954,2023-07-26
75,2955,2023-07-07
75,2956,2023-07-07
75,2957,2023-07-30
75,2958,2023-07-30
75,2959,2023-07-31
75,2960,2023-08-05
75,2961,2023-08-05
75,2962,2023-07-23
75,2963,2023-07-23
75,2964,2023-07-01
75,2965,2023-07-01
75,2966,2023-08-22
75,2967,2023-08-09
75,2968,2023-08-09
75,2969,2023-07-05
75,2970,2023-07-14
75,2971,2023-07-14
75,2972,2023-07-14
75,2973,2023-07-11
75,2974,2023-07-11
75,2975,2023-07-20
75,2976,2023-07-03
75,2977,2023-07-15
76,2978,2023-08-15
76,2979,2023-08-21
76,2980,2023-07-16
76,2981,2023-08-01
76,2982,2023-08-19
76,2983,2023-07-31
76,2984,2023-08-31
76,2985,2023-08-26
76,2986,2023-07-23
76,2987,2023-08-14
76,2988,2023-08-14
76,2989,2023-07-18
76,2990,2023-08-22
76,2991,2023-07-28
76,2992,2023-08-09
76,2993,2023-07-25
76,2994,2023-07-22
76,2995,2023-08-07
76,2996,2023-08-17
76,2997,2023-08-08
76,2998,2023-08-23
76,2999,2023-08-03
76,3000,2023-07-29
76,3001,2023-08-02
76,3002,2023-08-02
76,3003,2023-07-17
76,3004,2023-07-17
76,3005,2023-08-29
77,3006,2023-07-24
77,3007,2023-07-30
77,3008,2023-08-31
77,3009,2023-08-26
77,3010,2023-08-30
77,3011,2023-08-05
77,3012,2023-07-19
77,3013,2023-08-11
77,3014,2023-07-28
77,3015,2023-07-09
77,3016,2023-07-21
77,3017,2023-07-25
77,3018,2023-07-10
77,3019,2023-07-14
77,3020,2023-07-22
77,3021,2023-07-08
77,3022,2023-07-11
77,3023,2023-07-13
77,3024,2023-08-13
77,3025,2023-08-13
77,3026,2023-08-03
77,3027,2023-07-15
77,3028,2023-07-17
77,3029,2023-08-29
78,3030,2023-07-26
78,3031,2023-07-16
78,3032,2023-07-16
78,3033,2023-07-16
78,3034,2023-07-16
78,3035,2023-07-30
78,3036,2023-07-27
78,3037,2023-08-09
78,3038,2023-08-10
78,3039,2023-07-28
78,3040,2023-07-28
78,3041,2023-07-21
78,3042,2023-07-21
78,3043,2023-08-14
78,3044,2023-08-13
78,3045,2023-07-20
78,3046,2023-07-20
78,3047,2023-07-20
78,3048,2023-07-20
78,3049,2023-08-23
78,3050,2023-08-23
78,3051,2023-08-03
78,3052,2023-08-18
78,3053,2023-08-04
78,3054,2023-07-17
78,3055,2023-07-17
78,3056,2023-07-17
79,3057,2023-08-06
79,3058,2023-08-06
79,3059,2023-08-06
79,3060,2023-08-06
79,3061,2023-07-16
79,3062,2023-07-16
79,3063,2023-08-20
79,3064,2023-07-23
79,3065,2023-07-18
79,3066,2023-07-18
79,3067,2023-07-18
79,3068,2023-07-18
79,3069,2023-07-18
79,3070,2023-07-18
79,3071,2023-07-18
79,3072,2023-07-18
79,3073,2023-07-14
79,3074,2023-07-14
79,3075,2023-07-14
79,3076,2023-07-14
79,3077,2023-07-14
79,3078,2023-07-14
79,3079,2023-07-14
79,3080,2023-07-13
79,3081,2023-07-13
80,3082,2023-07-27
80,3083,2023-07-27
80,3084,2023-07-27
80,3085,2023-08-26
80,3086,2023-08-26
80,3087,2023-08-26
80,3088,2023-08-26
80,3089,2023-08-26
80,3090,2023-08-26
80,3091,2023-08-26
80,3092,2023-08-26
80,3093,2023-08-26
80,3094,2023-08-26
80,3095,2023-08-26
80,3096,2023-08-26
80,3097,2023-08-26
80,3098,2023-08-26
80,3099,2023-08-26
80,3100,2023-08-26
80,3101,2023-08-26
80,3102,2023-08-26
80,3103,2023-08-26
80,3104,2023-08-26
80,3105,2023-08-26
80,3106,2023-08-26
80,3107,2023-08-26
80,3108,2023-08-26
80,3109,2023-08-26
80,3110,2023-08-26
80,3111,2023-08-26
80,3112,2023-08-26
80,3113,2023-08-26
80,3114,2023-08-26
80,3115,2023-08-26
80,3116,2023-08-26
80,3117,2023-08-26
80,3118,2023-08-26
80,3119,2023-08-26
80,3120,2023-08-26
80,3121,2023-07-23
80,3122,2023-08-30
80,3123,2023-08-30
80,3124,2023-08-12
80,3125,2023-07-28
80,3126,2023-08-25
80,3127,2023-08-25
80,3128,2023-08-25
80,3129,2023-08-25
80,3130,2023-08-25
80,3131,2023-08-25
80,3132,2023-08-25
80,3133,2023-08-25
80,3134,2023-08-25
80,3135,2023-08-25
80,3136,2023-08-25
80,3137,2023-08-25
80,3138,2023-08-25
80,3139,2023-08-25
80,3140,2023-08-25
80,3141,2023-08-25
80,3142,2023-08-25
80,3143,2023-08-25
80,3144,2023-08-25
80,3145,2023-08-25
80,3146,2023-08-25
80,3147,2023-08-25
80,3148,2023-08-25
80,3149,2023-08-25
80,3150,2023-08-25
80,3151,2023-08-25
80,3152,2023-08-25
80,3153,2023-08-25
80,3154,2023-08-10
80,3155,2023-08-10
80,3156,2023-08-10
80,3157,2023-08-10
80,3158,2023-08-10
80,3159,2023-08-10
80,3160,2023-08-10
80,3161,2023-08-10
80,3162,2023-08-10
80,3163,2023-08-04
81,3164,2023-07-02
81,3165,2023-08-21
81,3166,2023-07-16
81,3167,2023-07-07
81,3168,2023-07-07
81,3169,2023-07-07
81,3170,2023-07-24
81,3171,2023-08-20
81,3172,2023-07-27
81,3173,2023-07-27
81,3174,2023-07-31
81,3175,2023-08-11
81,3176,2023-08-11
81,3177,2023-08-05
81,3178,2023-07-23
81,3179,2023-08-12
81,3180,2023-07-18
81,3181,2023-07-28
81,3182,2023-08-09
81,3183,2023-08-09
81,3184,2023-07-05
81,3185,2023-07-10
81,3186,2023-07-22
81,3187,2023-07-22
81,3188,2023-07-08
81,3189,2023-07-08
81,3190,2023-07-08
81,3191,2023-07-08
81,3192,2023-07-08
81,3193,2023-07-08
81,3194,2023-07-08
81,3195,2023-07-08
81,3196,2023-07-08
81,3197,2023-07-08
81,3198,2023-07-08
81,3199,2023-07-08
81,3200,2023-07-08
81,3201,2023-07-08
81,3202,2023-07-08
81,3203,2023-07-08
81,3204,2023-07-08
81,3205,2023-08-13
81,3206,2023-08-13
81,3207,2023-08-13
81,3208,2023-08-13
81,3209,2023-08-13
81,3210,2023-08-13
81,3211,2023-08-08
81,3212,2023-07-03
81,3213,2023-08-02
81,3214,2023-08-04
81,3215,2023-07-15
82,3216,2023-08-15
82,3217,2023-08-20
82,3218,2023-08-01
82,3219,2023-08-19
82,3220,2023-07-31
82,3221,2023-08-31
82,3222,2023-08-26
82,3223,2023-08-26
82,3224,2023-08-11
82,3225,2023-07-23
82,3226,2023-08-22
82,3227,2023-08-27
82,3228,2023-08-12
82,3229,2023-08-16
82,3230,2023-08-16
82,3231,2023-08-24
82,3232,2023-08-09
82,3233,2023-08-10
82,3234,2023-08-25
82,3235,2023-07-22
82,3236,2023-07-22
82,3237,2023-08-17
82,3238,2023-08-08
82,3239,2023-07-20
82,3240,2023-08-03
82,3241,2023-08-18
82,3242,2023-08-18
82,3243,2023-08-02
82,3244,2023-08-29
83,3245,2023-08-21
83,3246,2023-07-16
83,3247,2023-07-16
83,3248,2023-07-16
83,3249,2023-07-24
83,3250,2023-08-20
83,3251,2023-08-28
83,3252,2023-08-26
83,3253,2023-08-27
83,3254,2023-08-12
83,3255,2023-08-14
83,3256,2023-08-14
83,3257,2023-08-17
83,3258,2023-08-08
83,3259,2023-07-13
83,3260,2023-08-23
83,3261,2023-07-20
83,3262,2023-08-18
83,3263,2023-08-04
83,3264,2023-08-29
83,3265,2023-08-29
83,3266,2023-08-29
83,3267,2023-08-29
83,3268,2023-08-29
84,3269,2023-08-21
84,3270,2023-08-21
84,3271,2023-07-24
84,3272,2023-08-20
84,3273,2023-08-01
84,3274,2023-08-28
84,3275,2023-07-31
84,3276,2023-08-22
84,3277,2023-08-12
84,3278,2023-07-21
84,3279,2023-07-18
84,3280,2023-07-12
84,3281,2023-07-28
84,3282,2023-08-09
84,3283,2023-08-10
84,3284,2023-08-25
84,3285,2023-07-10
84,3286,2023-07-10
84,3287,2023-08-07
84,3288,2023-08-17
84,3289,2023-07-13
84,3290,2023-08-03
84,3291,2023-08-18
84,3292,2023-07-15
84,3293,2023-08-29
85,3294,2023-07-26
85,3295,2023-07-24
85,3296,2023-07-30
85,3297,2023-08-01
85,3298,2023-07-27
85,3299,2023-08-19
85,3300,2023-08-19
85,3301,2023-07-31
85,3302,2023-07-31
85,3303,2023-07-31
85,3304,2023-07-31
85,3305,2023-08-31
85,3306,2023-08-31
85,3307,2023-08-31
85,3308,2023-08-26
85,3309,2023-08-05
85,3310,2023-08-05
85,3311,2023-07-23
85,3312,2023-08-30
85,3313,2023-08-27
85,3314,2023-07-19
85,3315,2023-08-12
85,3316,2023-07-21
85,3317,2023-07-18
85,3318,2023-07-18
85,3319,2023-07-18
85,3320,2023-07-18
85,3321,2023-07-28
85,3322,2023-07-28
85,3323,2023-07-28
85,3324,2023-07-25
85,3325,2023-07-25
85,3326,2023-07-22
85,3327,2023-08-17
85,3328,2023-08-08
